OTU,RA,SampleID,Notes,ExperimentName,Date,OriginalSampleTypeName,VesselTypeName,VesselName,DilutionDenominator,SampleDay,SampleTimePoint,Day/TimePoint,SampleTimeHourOfDay,SampleTypeName,SamplingProtocolName,MediumName,Replicates,ReplicateGroup,DonorName,ZymoID,VesselVolume,VesselStirring,InitialpH,SetTemperature,SugarTitration,FedBatch
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__NA,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Boechera gunnisoniana,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Saccharibacteria;c__NA;o__NA,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Lathyrus sativus,0.0,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.793587174349,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.760425412818,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.7518230865,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.702880231629,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.677367869032,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.664541078052,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.656437991104,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.64271512719,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.635972081106,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.623463040648,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.618597542583,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.616813822652,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.164297526804,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.160366821468,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.157525057217,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.151768656866,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.142775102708,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.142150679721,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.135596698436,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.120063648199,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.119703550053,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.119402368209,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.114341201674,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.112293120438,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.110452362602,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.10434317991,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.0710689672027,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0694286105158,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0653882602152,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0645520932047,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0633089172663,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0627471316523,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0621990546451,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0621362647699,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0621103306763,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0618898263904,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0617639566555,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0601007200601,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0597900718175,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0578413341324,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0571845501391,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0552324160516,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0518349450417,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0510902475638,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0492381573487,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0463530878597,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0422422481769,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0403174143952,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0381204076321,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0380028349382,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0375034984607,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0346692943471,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0224092758794,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0215240093027,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0214958948132,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0210782996838,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0198090127062,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.019220373596,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0180419610639,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0180138920693,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0179311370013,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0173748667726,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0171462446988,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.017112854087,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0169858303196,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0168322458017,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0165932697846,SDH009,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0163523005288,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0156899164182,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0156185872589,SDH005,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0147921977827,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0144220406404,SDH010,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.014136148783,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0135613057527,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0135585194539,SDH006,Fecal liquid 1:6 MA,RD749,23/01/2022,Fresh,None,None,6.0,1,1,D1/T1,,Fecal Liquid,Anaerobic_Normalized,,2,RD749 - 2,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.013296814949,SDG019,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0125372696613,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0122928784398,SDD005,MA,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,10:40:00,Raw Stool,Anaerobic,None,2,RD628 - 2,MA,zr4871_37V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0118839264493,SDH001,Raw stool MA,RD749,23/01/2022,Fresh,None,None,1.0,1,1,D1/T1,,Raw Stool,Anaerobic,,1,RD749 - 1,MA,,,,6.8,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0115313926602,SDD018,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_42V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.0114240643208,SDD017,MA,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,11:25:00,Fecal Liquid,Anaerobic,None,5,RD628 - 5,MA,zr4871_41V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0113620367205,SDG026,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0110917572627,SDG025,FL 1:6_MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:00:00,Fecal Liquid,Anaerobic,None,5,RD721 - 5,MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0110557748342,SDG020,Raw Stool_MA,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,12:00:00,Raw Stool,Anaerobic,None,4,RD721 - 4,MA,,,,,,,
